Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
500000168	GBPUSD	sell	3.7	2025.11.01 13:13:53	1.26885	2025.11.02 06:38:53	1.2678	1.27063	1.26636	-44	-2309	78725	TrendFollower | Win
500000169	GBPJPY	sell	3.63	2025.11.04 12:56:54	188.668	2025.11.05 02:56:54	188.72	189.067	188.109	-44	-11398	-23695	TrendFollower | Stop
500000170	GBPJPY	buy	2.89	2025.11.06 14:41:47	190.067	2025.11.08 07:51:47	190.288	189.142	191.362	-35	4797	58063	TrendFollower | Win
500000171	GBPJPY	buy	2.6	2025.11.11 04:32:08	189.404	2025.11.11 06:22:08	189.128	188.711	190.374	-31	0	-28436	TrendFollower | Stop
500000172	GBPJPY	sell	3.37	2025.11.13 18:42:26	190.456	2025.11.14 22:16:26	190.367	191.285	189.295	-40	-10582	47300	TrendFollower | Win
500000173	GBPJPY	buy	3.75	2025.11.15 09:39:33	189.211	2025.11.16 22:56:33	188.977	189.036	189.456	-45	3112	-14919	TrendFollower | Stop
500000174	GBPJPY	buy	3.15	2025.11.16 07:42:19	189.036	2025.11.16 18:32:19	188.994	188.597	189.65	-38	0	-19676	TrendFollower | Stop
500000175	GBPUSD	sell	3.51	2025.11.17 17:42:07	1.27216	2025.11.18 17:44:07	1.27226	1.27275	1.27134	-42	-2190	-27369	TrendFollower | Stop
500000176	GBPJPY	buy	3.04	2025.11.20 07:14:28	189.517	2025.11.20 16:37:28	189.276	189.233	189.915	-36	0	-9612	TrendFollower | Stop
500000177	GBPJPY	buy	3.6	2025.11.20 07:47:06	190.717	2025.11.20 11:11:06	190.527	190.574	190.917	-43	0	-1391	TrendFollower | Stop
500000178	GBPJPY	sell	1.81	2025.11.20 23:17:36	189.336	2025.11.22 10:34:36	189.397	189.764	188.737	-22	-11367	-10958	TrendFollower | Stop
500000179	GBPUSD	sell	2.58	2025.11.22 16:05:24	1.26644	2025.11.24 14:06:24	1.26993	1.26703	1.26562	-31	-3220	-16493	TrendFollower | Stop
500000180	GBPJPY	buy	3.88	2025.11.23 19:59:14	191.629	2025.11.25 06:34:14	191.672	190.556	193.132	-47	6441	53000	TrendFollower | Win
